RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020,0,0,1,0,0,0,0,0,7,0,0,0,0,8,4,12
021,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
030,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,4
031,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
041,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4
042,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6
043,0,0,0,0,0,0,0,1,1,0,0,5,0,7,0,7
044,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2
051,0,0,0,0,0,1,0,0,0,0,0,3,0,4,2,6
052,0,0,0,1,1,0,0,1,1,0,1,1,0,6,6,12
053,0,0,0,0,1,1,0,0,0,2,0,0,0,4,5,9
061,0,0,0,2,0,0,1,0,0,0,1,1,0,5,3,8
062,0,0,1,0,1,0,0,0,1,0,0,0,0,3,1,4
063,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
064,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,4
071,0,0,0,0,4,2,0,1,1,1,0,2,0,11,3,14
072,0,0,0,1,0,1,0,1,0,2,1,3,0,9,0,9
073,0,0,0,1,0,1,0,0,0,1,0,0,0,3,4,7
074,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
075,0,0,0,1,1,1,0,2,1,0,0,1,0,7,2,9
076,0,0,0,0,0,0,0,0,0,2,0,1,0,3,4,7
081,0,0,0,0,0,0,0,0,1,3,0,1,0,5,5,10
082,0,0,0,1,2,1,3,6,2,0,0,5,0,20,10,30
083,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
084,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
091,0,0,0,2,1,3,0,1,0,1,0,1,0,9,6,15
092,0,0,0,1,0,0,0,0,0,0,2,0,0,3,6,9
093,0,0,0,0,0,1,0,0,0,1,0,1,0,3,3,6
094,0,0,0,0,1,0,0,1,1,0,0,1,0,4,6,10
101,0,0,0,0,1,0,0,1,1,1,0,1,0,5,5,10
102,0,0,0,1,1,2,0,1,0,0,0,3,0,8,8,16
104,0,0,0,2,1,0,1,0,0,1,1,1,0,7,8,15
111,0,0,0,0,0,4,0,0,0,3,0,0,0,7,8,15
112,0,0,0,1,0,3,0,1,0,0,0,2,0,7,6,13
113,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9,11
114,0,0,1,0,0,0,1,0,0,1,1,1,0,5,3,8
121,0,0,0,1,0,1,0,1,0,1,0,0,1,5,3,8
122,0,0,0,1,2,2,0,1,0,2,0,0,0,8,15,23
123,0,0,0,1,1,0,0,1,0,1,0,1,0,5,3,8
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
131,0,0,0,0,1,0,0,1,1,1,0,0,0,4,1,5
132,0,0,0,1,0,0,0,0,1,3,0,0,0,5,4,9
133,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
134,0,0,0,1,0,0,0,2,0,0,0,0,0,3,1,4
141,0,0,0,0,0,5,1,0,0,0,0,0,0,6,2,8
142,0,0,0,0,0,1,0,0,1,2,1,0,0,5,3,8
143,0,0,0,0,0,0,2,0,0,1,0,1,0,4,3,7
144,0,0,0,0,0,0,0,0,0,4,1,0,0,5,2,7
151,0,0,1,0,0,0,1,0,1,2,1,0,0,6,6,12
152,0,0,0,0,0,1,3,3,1,4,2,0,0,14,6,20
153,0,0,0,1,0,0,0,1,0,0,0,0,0,2,7,9
161,0,0,0,1,0,2,0,0,0,5,1,4,1,14,7,21
162,0,0,1,0,1,1,1,1,0,2,1,0,0,8,7,15
163,0,0,0,0,1,0,4,1,0,7,1,2,0,16,10,26
164,0,0,0,2,1,0,2,0,3,6,1,1,0,16,13,29
171,0,0,0,1,1,0,0,1,1,1,1,1,0,7,3,10
172,0,0,0,1,2,2,1,1,0,1,0,2,0,10,10,20
173,0,0,0,0,1,3,0,0,1,0,1,4,1,11,5,16
174,0,0,0,2,0,1,0,1,0,4,0,1,0,9,7,16
181,0,0,1,0,1,2,0,0,1,1,0,0,0,6,6,12
182,0,0,0,3,0,0,1,1,0,0,1,1,0,7,7,14
183,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,7
184,0,0,0,1,0,1,0,1,1,3,0,0,0,7,3,10
191,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,5
192,0,0,0,0,0,0,0,0,1,0,1,1,0,3,7,10
193,0,0,0,2,1,0,0,0,0,2,0,0,0,5,7,12
194,0,0,0,2,1,0,1,0,0,0,0,2,0,6,6,12
202,0,0,0,0,0,0,0,0,0,2,1,1,0,4,4,8
203,0,0,0,0,2,2,0,1,0,1,0,0,0,6,12,18
204,0,0,1,2,1,1,1,0,1,2,0,0,0,9,4,13
211,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
212,0,0,0,0,1,0,1,0,1,0,0,0,0,3,3,6
213,0,0,0,1,1,0,0,0,1,2,0,1,0,6,1,7
214,0,0,0,1,0,0,1,1,0,4,1,0,0,8,5,13
215,0,0,0,0,1,0,0,0,1,2,0,1,0,5,4,9
216,0,0,0,0,0,3,0,0,1,0,0,0,0,4,2,6
221,0,0,1,1,6,0,0,2,0,1,1,0,0,12,8,20
222,0,0,0,0,0,0,0,2,1,2,0,1,0,6,2,8
223,0,0,0,0,0,0,1,3,0,1,0,0,0,5,4,9
224,0,0,0,0,0,2,0,1,1,3,0,1,1,9,3,12
225,0,0,0,1,1,0,0,3,0,1,1,0,0,7,0,7
226,0,0,0,1,0,2,0,4,0,1,2,1,0,11,2,13
231,0,0,0,2,5,0,0,0,0,0,0,0,0,7,6,13
232,0,0,0,2,1,1,2,0,2,3,0,0,1,12,9,21
233,0,0,0,3,6,1,2,1,0,1,0,4,0,18,9,27
234,0,0,0,1,0,0,0,0,0,2,0,3,0,6,3,9
235,0,0,0,3,4,3,2,2,1,0,0,1,0,16,9,25
241,0,0,0,0,0,1,0,1,0,1,0,1,0,4,4,8
242,0,0,1,3,2,3,0,1,0,1,0,0,0,11,6,17
243,0,0,0,0,1,1,1,1,0,0,0,4,0,8,2,10
244,0,0,0,1,1,1,1,1,1,0,0,0,0,6,8,14
251,0,0,0,1,1,1,0,1,0,0,0,3,0,7,6,13
252,0,0,0,1,2,2,3,0,0,2,0,1,0,11,5,16
253,0,0,0,1,2,0,0,2,0,1,1,1,0,8,1,9
271,0,0,0,0,0,1,0,0,1,0,1,2,0,5,3,8
272,0,0,0,0,0,4,0,0,0,1,1,1,0,7,7,14
273,0,0,0,1,1,0,0,0,0,4,0,0,1,7,5,12
274,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,4
281,0,0,0,2,3,0,0,1,1,0,0,0,0,7,6,13
282,0,0,0,0,1,1,1,1,0,1,1,1,0,7,7,14
291,0,0,0,2,0,0,0,0,0,0,0,0,0,2,11,13
292,0,0,1,1,0,1,1,1,0,0,0,0,0,5,6,11
293,0,0,0,0,0,3,0,0,0,1,0,2,0,6,5,11
301,0,0,1,1,0,1,0,0,0,1,0,0,0,4,3,7
302,0,0,0,1,0,0,0,0,1,1,1,0,0,4,4,8
303,0,0,0,4,0,0,0,0,2,4,0,0,0,10,7,17
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
312,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,6
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
314,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
315,0,0,0,2,3,1,0,0,1,1,0,2,0,10,1,11
316,0,0,0,1,2,1,0,0,0,2,0,0,0,6,1,7
321,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,4
322,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3
323,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
331,0,0,0,1,3,0,0,0,0,1,0,1,0,6,6,12
