RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
271,0,0,0,2,1,4,1,2,0,2,1,2,0,15,6,21
272,0,0,0,0,0,5,0,1,1,2,2,3,0,14,7,21
273,0,0,1,0,0,0,0,0,0,1,6,0,0,8,7,15
274,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,5
281,0,0,0,4,0,1,0,1,0,0,0,2,0,8,4,12
282,0,0,0,1,0,2,0,1,0,3,0,1,0,8,4,12
291,0,0,0,2,0,1,0,0,0,1,0,1,0,5,1,6
292,1,0,0,1,0,2,0,0,0,2,0,1,0,7,11,18
294,0,0,0,1,0,0,1,1,0,2,0,1,0,6,5,11
301,0,0,2,0,0,0,0,0,1,3,0,1,0,7,5,12
302,0,0,0,0,8,0,0,0,0,0,0,0,0,8,3,11
303,0,0,0,0,0,1,0,0,0,1,0,1,0,3,3,6
304,0,0,1,1,0,1,0,0,4,0,0,0,0,7,6,13
311,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
312,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,5
313,0,0,0,1,0,0,0,3,1,0,0,1,1,7,5,12
314,0,0,0,0,1,1,0,1,0,1,0,0,0,4,7,11
315,0,0,0,0,1,2,0,0,0,1,2,0,0,6,1,7
316,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
321,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3
322,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,2,1,2,0,2,0,0,0,7,0,7
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
333,0,0,0,1,0,1,0,2,3,4,0,0,0,11,2,13
334,0,0,0,1,0,1,1,2,0,0,0,2,0,7,1,8
335,0,0,0,1,0,1,0,0,0,1,1,1,0,5,1,6
336,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,7
341,0,0,0,0,0,6,0,4,0,0,0,4,0,14,2,16
342,0,0,0,1,0,2,1,1,0,3,0,3,0,11,8,19
343,0,0,0,0,0,2,0,3,0,4,0,1,0,10,11,21
351,0,0,0,1,-1,4,0,1,0,0,1,0,0,6,3,9
352,0,0,0,0,0,4,0,1,0,1,3,3,0,12,5,17
353,0,0,0,1,0,0,0,0,2,1,0,1,0,5,1,6
354,0,0,0,0,2,0,0,1,0,0,0,4,0,7,3,10
361,0,0,0,0,0,2,0,1,0,1,1,0,0,5,7,12
362,0,0,0,0,1,2,0,3,0,0,0,2,0,8,8,16
371,0,0,0,2,1,1,0,1,0,2,1,1,0,9,6,15
372,0,0,0,0,1,5,0,2,1,1,0,1,0,11,4,15
373,0,0,0,0,2,1,0,2,0,1,0,1,0,7,5,12
374,0,0,0,2,1,2,0,0,0,3,0,2,0,10,13,23
381,0,0,0,0,1,0,0,0,0,1,0,1,0,3,3,6
382,0,0,1,1,0,0,0,2,0,0,0,0,0,4,3,7
383,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,5
391,0,0,0,0,0,1,0,1,0,2,0,0,0,4,2,6
392,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,4
402,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,4
403,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
411,1,0,0,0,2,1,0,0,1,1,0,2,0,8,4,12
412,0,0,0,0,0,2,1,0,0,2,0,0,0,5,5,10
413,0,0,0,0,0,0,0,1,0,0,1,4,0,6,2,8
414,0,0,0,0,1,3,0,1,1,0,0,2,0,8,4,12
415,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,3
421,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3
422,0,0,0,1,0,2,0,2,1,1,0,2,0,9,5,14
423,0,0,0,1,1,1,0,3,0,2,0,4,0,12,2,14
431,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
432,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
433,0,0,0,0,1,0,0,1,0,1,0,1,0,4,2,6
434,0,0,0,1,0,0,1,2,0,3,0,4,0,11,1,12
441,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,4
442,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,5
451,0,0,0,1,0,2,0,0,2,0,0,0,0,5,4,9
452,0,0,0,0,0,1,0,0,1,0,1,0,0,3,4,7
453,0,0,0,0,0,0,0,1,1,1,1,1,0,5,3,8
454,0,0,0,0,0,1,0,3,0,0,0,0,0,4,6,10
461,0,0,0,0,0,1,0,0,0,1,0,2,0,4,3,7
462,0,0,0,0,1,0,0,1,0,3,0,0,0,5,6,11
463,1,0,0,1,4,1,0,0,0,1,0,0,0,8,5,13
464,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,6
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,2,1,0,4,0,7,2,9
472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
473,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
474,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2
481,0,0,0,0,0,0,1,1,1,2,0,0,0,5,1,6
482,0,0,0,0,0,0,0,2,1,0,0,1,0,4,1,5
483,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4
492,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
493,0,0,0,1,0,1,0,0,0,0,0,1,0,3,2,5
501,1,0,0,2,0,0,2,2,0,3,0,1,0,11,7,18
502,0,0,0,0,1,2,0,0,0,0,0,1,0,4,3,7
503,0,0,0,0,0,1,0,2,1,1,2,0,0,7,3,10
511,0,0,0,0,1,1,0,2,0,1,0,2,0,7,6,13
512,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,6
521,0,0,0,2,0,0,0,0,1,1,0,2,0,6,7,13
522,0,0,0,1,0,2,0,0,0,0,0,1,0,4,2,6
523,0,0,0,1,0,1,0,1,1,0,0,5,1,10,5,15
524,0,0,0,0,1,0,0,1,1,2,0,0,0,5,4,9
531,0,0,0,0,0,0,0,2,0,1,0,0,0,3,2,5
532,0,0,1,0,0,2,0,1,0,2,0,0,0,6,5,11
533,0,0,0,0,0,6,0,1,0,0,1,1,0,9,4,13
534,0,0,0,0,0,3,1,1,0,0,0,0,0,5,3,8
541,0,0,0,0,0,2,0,0,1,0,0,2,0,5,1,6
542,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
543,0,0,0,0,0,0,1,1,0,0,0,2,0,4,0,4
544,0,0,0,0,0,2,0,0,0,0,0,1,0,3,3,6
545,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3,6
546,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2
551,0,0,0,0,0,0,1,2,0,0,0,1,0,4,0,4
552,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,3
553,0,0,0,0,0,2,0,1,0,3,0,1,1,8,5,13
554,0,0,0,0,0,0,0,0,0,2,0,2,0,4,6,10
561,0,0,0,1,0,1,0,3,0,0,0,3,0,8,1,9
562,0,0,0,0,0,1,1,2,0,3,0,2,0,9,0,9
563,0,0,0,0,0,0,0,2,0,1,0,1,0,4,2,6
571,0,0,0,0,0,3,1,3,0,2,0,3,0,12,11,23
572,0,0,0,1,3,2,0,2,1,2,2,1,0,14,4,18
581,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
582,0,0,0,0,0,2,0,0,2,1,0,0,0,5,4,9
583,0,0,0,1,0,2,0,1,0,0,0,0,0,4,10,14
584,0,0,0,0,0,3,0,1,0,2,0,1,0,7,2,9
591,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1,4
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,0,0,0,0,2,1,3,2,3,0,0,0,11,1,12
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,1,0,0,0,0,1,2,0,4,1,5
602,1,0,0,0,1,3,0,5,1,3,2,0,0,16,1,17
603,0,0,0,0,0,1,0,1,0,1,0,1,0,4,8,12
604,0,0,0,0,0,0,0,1,0,1,0,1,0,3,4,7
610,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
621,0,0,0,0,0,7,0,0,1,3,0,0,0,11,1,12
622,0,0,0,0,0,4,0,0,0,2,0,1,0,7,3,10
623,0,0,0,0,0,0,0,0,0,3,1,1,0,5,2,7
624,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
632,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,4
633,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,3
634,0,0,0,0,1,2,0,6,0,1,0,2,0,12,2,14
635,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4
642,0,0,0,0,0,1,0,0,0,2,0,0,0,3,1,4
643,0,0,0,0,0,1,0,0,0,2,0,0,0,3,2,5
644,0,0,0,0,0,0,0,1,1,1,0,0,0,3,2,5
645,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3
646,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4
651,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,5
652,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
653,0,0,0,1,0,2,4,3,0,2,0,2,0,14,4,18
654,0,0,0,1,0,2,3,3,0,2,0,1,0,12,7,19
655,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,3
661,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6
662,0,0,0,0,0,0,0,2,0,2,0,0,0,4,2,6
663,0,0,0,0,0,1,1,0,1,2,0,0,0,5,1,6
664,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,6
665,0,0,0,0,0,2,0,2,0,1,0,0,0,5,0,5
671,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,6
673,0,0,0,01,0,03,0,01,0,01,0,0,0,06,02,08
674,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
675,0,0,0,0,0,0,0,01,0,03,0,0,0,04,01,05
676,0,0,0,0,0,02,01,0,0,0,0,01,0,04,00,04
681,0,0,0,0,0,0,0,03,0,0,0,0,0,03,01,04
682,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
683,0,0,0,0,0,0,0,0,0,0,0,0,0,00,03,03
684,0,0,0,0,0,02,0,0,01,0,0,0,0,03,01,04
685,0,0,0,0,0,0,0,0,01,01,0,0,0,02,00,02
686,0,0,0,0,0,0,0,01,0,0,0,0,0,01,00,01
687,0,0,0,0,0,01,0,01,0,0,0,01,0,03,00,03
688,0,0,0,0,0,0,0,0,0,01,0,0,0,01,02,03
689,0,0,0,0,0,0,0,0,01,0,0,0,0,01,01,02
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
692,0,0,0,0,0,0,0,01,0,0,0,02,0,03,01,04
693,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
694,0,0,0,0,0,0,0,0,0,03,0,0,0,03,01,04
695,0,0,0,0,0,0,02,0,01,012,0,02,0,017,01,018
800,0,0,0,0,0,0,0,0,0,02,0,0,0,02,07,09
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,0,02,0,01,0,01,01,0,0,05,05,010
