RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
232,0,0,0,2,2,3,1,1,1,1,0,2,0,13,11,24
233,0,0,0,0,2,3,1,0,3,3,0,1,0,13,9,22
234,0,0,0,0,0,5,0,0,0,0,0,3,0,8,2,10
235,0,0,1,1,0,2,0,2,1,0,2,2,0,11,6,17
241,1,0,0,0,0,1,0,0,1,0,1,2,0,6,3,9
242,0,0,0,1,0,3,0,0,0,3,0,2,0,9,3,12
243,0,0,1,0,0,2,0,1,1,0,0,0,0,5,1,6
244,0,0,0,1,0,1,0,3,0,0,0,3,1,9,4,13
251,0,0,0,2,0,1,0,1,0,1,0,1,0,6,2,8
252,0,0,0,2,1,0,1,2,1,0,0,3,1,11,5,16
253,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,5
271,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,8
272,0,0,0,0,1,1,0,1,2,0,1,1,0,7,5,12
273,0,0,0,0,2,1,0,1,2,2,1,0,0,9,6,15
274,0,0,0,1,5,0,0,0,0,1,1,1,0,9,5,14
281,0,0,0,3,5,0,1,0,0,1,0,0,0,10,7,17
282,0,0,0,1,0,3,0,0,0,1,1,1,0,7,2,9
291,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,5
292,0,0,0,0,2,2,0,0,0,0,3,0,0,7,9,16
293,0,0,0,0,0,0,0,1,1,1,0,0,0,3,10,13
301,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,6
302,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,5
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
304,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
313,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,4
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
315,0,0,0,1,1,0,0,1,0,0,0,0,0,3,4,7
316,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,5
321,0,0,0,0,0,4,0,0,0,1,1,0,0,6,2,8
322,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,5
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
331,0,0,0,1,1,6,3,1,0,1,0,1,0,14,5,19
332,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
333,0,0,0,2,0,3,0,0,0,3,0,0,0,8,8,16
334,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,5
335,0,0,0,0,0,1,0,1,0,1,0,0,0,3,3,6
336,0,0,0,0,1,2,1,0,1,1,0,0,0,6,9,15
341,0,0,1,0,2,0,0,2,0,2,1,0,0,8,1,9
342,0,0,0,2,0,2,0,1,1,0,0,3,0,9,0,9
343,0,0,0,0,3,4,0,0,0,1,0,1,0,9,4,13
351,0,0,0,1,0,0,0,2,0,1,1,2,0,7,3,10
352,0,0,0,0,0,2,1,0,0,2,1,0,0,6,6,12
353,0,0,0,0,0,0,0,0,2,1,3,2,0,8,6,14
354,0,0,0,0,0,1,0,1,1,0,2,1,0,6,4,10
361,0,0,0,3,0,2,1,0,3,2,1,1,0,13,6,19
362,0,0,0,1,0,0,0,1,0,0,1,0,0,3,3,6
371,0,0,1,1,0,3,2,2,0,1,1,1,0,12,3,15
372,0,0,0,1,8,1,0,2,0,2,0,2,1,17,7,24
373,0,0,0,0,0,1,0,1,0,0,0,1,0,3,6,9
374,0,0,0,0,1,1,1,1,0,2,0,0,0,6,9,15
381,0,0,0,1,0,1,0,1,0,1,0,0,0,4,3,7
382,0,0,1,0,0,0,0,1,0,0,0,1,1,4,6,10
383,0,0,0,0,4,1,1,0,1,0,0,1,0,8,6,14
384,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,5
392,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,3
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,3
402,0,0,0,1,0,0,0,2,0,1,0,0,0,4,0,4
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,1,0,0,1,1,0,2,0,5,2,7
412,0,0,0,0,0,2,0,1,0,1,0,0,0,4,1,5
413,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,6
414,0,0,0,0,0,0,2,1,0,0,1,1,0,5,7,12
415,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2
421,0,0,0,0,0,0,0,2,0,0,0,3,0,5,3,8
422,0,0,0,1,0,4,0,2,2,1,1,1,0,12,10,22
423,0,0,0,1,0,2,1,0,0,1,1,1,0,7,9,16
431,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,4
432,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,4
433,0,0,1,1,0,1,0,0,0,2,1,1,0,7,6,13
434,0,0,0,1,0,2,1,0,0,0,3,0,0,7,4,11
441,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3
442,0,0,0,1,0,3,0,1,0,1,0,2,0,8,3,11
451,0,0,0,2,0,1,1,1,1,0,0,1,0,7,4,11
452,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,5
453,0,0,0,2,0,3,2,0,0,3,0,0,0,10,3,13
454,0,0,0,0,3,0,2,2,0,0,0,1,0,8,4,12
461,0,0,1,0,0,0,0,1,0,1,0,0,0,3,4,7
462,0,0,0,0,1,3,0,0,1,0,0,0,0,5,6,11
463,0,0,0,0,0,0,0,0,1,0,0,1,0,2,7,9
464,0,0,0,1,2,2,0,0,0,2,0,1,0,8,8,16
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
471,0,0,0,0,0,0,0,1,1,1,0,0,0,3,3,6
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
473,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,1,0,0,2,1,0,2,1,3,0,10,6,16
482,0,0,0,0,0,0,0,1,0,1,0,2,0,4,1,5
483,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2
491,0,0,0,0,0,3,0,0,0,0,0,1,0,4,1,5
493,0,0,0,0,0,1,0,0,3,0,0,2,0,6,5,11
501,0,0,0,1,1,1,0,2,0,3,1,0,0,9,7,16
502,0,0,0,1,0,0,0,1,0,1,0,0,0,3,5,8
503,0,0,0,1,0,4,0,2,0,0,0,0,0,7,5,12
511,0,0,0,0,0,2,0,1,2,1,0,1,0,7,7,14
512,0,0,0,0,0,2,1,1,0,0,4,0,0,8,2,10
521,0,0,0,1,2,3,0,1,0,0,0,4,0,11,5,16
522,0,0,0,0,0,1,0,1,0,2,0,4,0,8,3,11
523,0,0,0,0,0,4,2,0,1,1,0,4,0,12,4,16
524,0,0,0,1,0,3,0,0,4,3,0,0,0,11,6,17
531,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
532,0,0,0,0,0,0,0,2,1,4,4,0,0,11,2,13
533,0,0,0,1,0,1,0,0,1,2,2,3,0,10,7,17
534,0,0,0,0,0,3,0,0,1,0,1,0,0,5,3,8
541,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,6
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
543,0,0,0,0,0,2,0,1,0,1,0,0,0,4,0,4
544,0,0,0,0,0,1,0,2,2,1,0,0,0,6,1,7
545,0,0,0,0,2,2,0,1,0,1,0,0,0,6,7,13
546,0,0,0,0,1,4,0,0,0,0,0,0,0,5,5,10
551,0,0,0,1,0,0,0,2,1,3,0,0,0,7,3,10
552,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,5
553,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3
554,0,0,0,0,0,4,0,1,0,1,0,1,0,7,0,7
561,0,0,0,0,0,0,1,1,0,0,1,1,0,4,5,9
562,0,0,0,0,0,1,0,0,1,4,1,4,0,11,5,16
563,0,0,0,0,0,1,0,0,0,3,0,0,0,4,1,5
571,0,0,0,0,0,2,0,0,3,1,4,0,0,10,4,14
572,0,0,0,1,0,0,0,5,3,1,2,1,0,13,4,17
581,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
582,0,0,0,0,0,1,0,1,1,2,1,0,0,6,0,6
583,0,0,0,0,2,1,0,1,1,2,2,1,0,10,7,17
584,0,0,0,0,0,4,0,1,0,1,1,0,0,7,1,8
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
592,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
593,0,0,0,0,0,2,1,0,0,1,0,1,0,5,0,5
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,3
601,0,0,0,0,0,1,0,1,0,2,1,0,0,5,2,7
602,0,0,0,2,0,0,0,1,1,1,0,2,0,7,6,13
603,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,3
604,0,0,0,0,1,1,2,1,0,0,0,0,0,5,3,8
610,0,0,0,0,0,2,0,0,2,2,0,0,0,6,0,6
621,0,0,0,0,0,0,1,2,4,1,0,0,1,9,1,10
622,0,0,0,0,0,3,1,1,3,5,1,0,0,14,4,18
623,0,0,0,0,0,0,2,1,2,1,0,0,0,6,0,6
624,0,0,0,1,0,0,0,0,0,1,0,2,0,4,0,4
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,2,0,0,0,0,1,0,0,3,1,4
632,0,0,0,0,1,2,0,0,1,1,0,2,0,7,0,7
633,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
634,0,0,0,0,1,1,0,1,1,1,2,2,0,9,3,12
635,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2
642,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
643,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,3
644,0,0,0,0,1,0,0,0,1,1,0,0,1,4,5,9
645,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,4
646,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,4
651,0,0,0,0,0,1,1,1,1,0,0,2,0,6,2,8
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,1,1,1,5,2,3,0,13,5,18
654,0,0,0,0,1,1,1,2,1,5,0,0,0,11,6,17
655,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,4
661,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,6
662,0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,4
663,0,0,0,0,0,0,2,0,1,1,0,0,0,4,2,6
664,0,0,0,0,0,1,0,0,2,2,0,0,0,5,4,9
665,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,3
671,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
672,0,0,0,0,0,4,0,3,0,0,0,0,0,7,1,8
674,0,0,0,0,0,0,01,0,0,0,0,0,0,01,01,02
675,0,0,0,0,0,0,02,01,03,05,0,0,0,011,03,014
676,0,0,0,01,0,0,0,04,0,01,0,0,0,06,03,09
681,0,0,0,0,0,0,0,04,0,0,0,0,0,04,01,05
682,0,0,0,0,0,0,0,0,0,0,0,01,0,01,01,02
683,0,0,0,0,01,01,0,0,0,0,0,0,0,02,01,03
684,0,0,0,0,0,0,0,0,0,02,0,01,0,03,00,03
685,0,0,0,0,0,02,0,02,0,0,01,0,0,05,00,05
686,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
687,0,0,0,0,0,01,0,01,0,0,0,0,0,02,00,02
688,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
689,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
692,0,0,0,0,0,02,0,0,0,01,0,01,0,04,03,07
693,0,0,0,0,0,0,0,0,0,0,0,01,0,01,00,01
694,0,0,0,0,0,0,0,01,0,01,0,0,0,02,01,03
695,0,0,0,0,0,0,02,03,0,06,0,01,0,012,05,017
800,0,0,0,01,0,0,01,02,0,0,0,0,0,04,010,014
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,0,0,0,01,0,0,0,0,01,02,04,06
