RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
020,0,0,0,0,0,0,2,1,1,1,0,0,0,5,2,7
021,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
030,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3
031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
041,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
043,0,0,0,0,0,0,0,0,2,0,1,1,0,4,0,4
044,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
051,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,4
052,0,0,0,1,1,2,0,0,0,0,0,2,0,6,7,13
053,0,0,0,0,2,0,1,0,0,0,0,1,0,4,12,16
061,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
062,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,5
063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
064,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
071,0,0,0,1,1,1,1,0,0,0,0,0,0,4,7,11
072,0,0,0,0,3,0,0,1,0,1,0,0,0,5,0,5
073,0,0,0,1,0,1,1,0,0,1,0,0,0,4,5,9
074,0,0,0,1,0,0,0,1,0,1,0,1,0,4,1,5
075,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
076,0,0,0,0,0,3,0,1,0,1,1,-1,0,5,5,10
081,0,0,0,1,0,0,0,0,0,1,4,1,0,7,12,19
082,0,0,1,1,2,0,1,1,0,1,2,0,0,9,10,19
083,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
084,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
091,0,0,0,2,0,3,1,2,1,1,1,1,0,12,5,17
092,0,0,0,1,0,1,0,1,0,0,1,0,0,4,2,6
093,0,0,0,0,0,4,0,0,0,0,0,3,0,7,4,11
094,1,0,0,1,0,0,0,1,0,2,0,1,0,6,4,10
101,0,0,0,0,0,0,0,0,1,1,0,1,0,3,11,14
102,0,0,0,1,3,1,0,1,0,1,0,1,0,8,4,12
104,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3,6
111,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,6
112,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,8
113,0,0,1,0,1,0,0,0,1,1,0,0,0,4,2,6
114,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,7
121,0,0,0,1,0,1,0,2,0,1,0,0,0,5,2,7
122,0,0,0,2,4,2,0,0,1,1,1,2,0,13,9,22
123,0,0,1,0,0,1,0,0,0,1,1,0,0,4,2,6
124,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
131,0,0,0,2,0,1,0,1,0,2,0,0,0,6,2,8
132,0,0,0,0,0,1,0,1,1,1,0,0,0,4,7,11
133,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
134,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3,6
141,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4
142,0,0,0,0,1,0,0,0,0,0,1,1,0,3,3,6
143,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,4
144,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,4
151,0,0,0,0,0,0,1,0,1,1,1,0,1,5,4,9
152,0,0,0,2,0,0,0,2,4,3,1,1,0,13,4,17
153,0,0,0,0,1,0,1,1,1,0,0,1,0,5,6,11
161,0,0,1,4,0,0,0,0,0,1,1,2,0,9,6,15
162,0,0,0,0,0,2,2,1,0,1,1,1,0,8,0,8
163,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,5
164,0,0,0,0,0,0,3,1,2,7,2,1,0,16,7,23
171,0,0,1,0,2,0,0,0,1,1,1,0,0,6,3,9
172,0,0,0,2,2,3,0,0,0,2,0,1,0,10,6,16
173,0,0,0,2,0,0,1,3,0,1,0,1,0,8,6,14
174,0,0,0,2,2,0,2,0,1,4,0,0,0,11,5,16
181,0,0,0,0,0,1,1,0,0,2,2,1,0,7,4,11
182,0,0,0,1,0,2,0,0,0,0,0,0,0,3,2,5
183,0,0,0,0,1,0,1,0,0,2,0,0,0,4,4,8
184,0,0,0,0,4,0,0,0,0,0,1,2,0,7,9,16
191,0,0,0,2,0,0,0,0,1,0,0,0,0,3,3,6
192,0,0,0,1,0,1,0,0,2,1,1,1,0,7,5,12
193,0,0,0,1,3,1,0,0,1,1,2,0,0,9,8,17
194,0,0,0,0,0,0,1,1,1,1,1,1,0,6,5,11
202,0,0,0,2,0,0,0,0,0,0,0,1,0,3,2,5
203,1,0,0,1,0,0,0,0,0,0,0,0,1,3,3,6
204,0,0,0,0,1,2,0,0,0,1,0,0,0,4,5,9
211,0,0,0,0,0,1,0,4,0,0,0,0,0,5,2,7
212,0,0,0,0,1,0,0,1,1,0,0,1,0,4,4,8
213,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,4
214,0,0,0,1,2,0,1,0,1,1,0,0,0,6,0,6
215,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,3
216,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
221,0,0,0,0,0,3,0,3,1,5,0,2,0,14,5,19
222,0,0,0,0,0,1,0,1,1,1,1,0,0,5,0,5
223,0,0,0,0,0,0,0,3,6,2,0,4,0,15,3,18
224,0,0,0,0,0,1,0,2,1,1,1,2,0,8,0,8
225,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,4
226,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,4
231,0,0,0,3,1,2,0,0,1,0,0,0,0,7,10,17
232,0,0,0,0,1,1,1,1,2,1,0,3,0,10,2,12
233,0,0,0,2,1,1,0,0,3,3,2,1,0,13,7,20
234,0,0,0,1,1,1,2,1,0,1,0,2,0,9,10,19
235,0,0,0,2,0,1,0,0,0,1,0,4,1,9,7,16
241,0,0,0,0,1,3,0,2,0,1,0,0,0,7,5,12
242,0,0,0,0,0,0,0,1,0,2,0,0,0,3,4,7
243,0,0,0,0,0,2,0,0,0,2,0,2,0,6,3,9
244,0,0,0,1,1,1,1,0,1,0,0,0,0,5,5,10
251,0,0,0,1,2,0,0,1,1,1,0,4,0,10,7,17
252,0,0,1,1,3,1,1,0,0,0,0,1,0,8,6,14
253,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3
271,0,0,0,0,1,0,0,0,1,2,0,1,0,5,8,13
272,0,0,0,0,0,2,0,1,0,1,1,2,0,7,8,15
273,0,0,0,0,2,0,0,0,0,1,0,0,0,3,2,5
274,0,0,0,1,0,1,0,1,1,1,2,0,0,7,4,11
281,0,0,0,0,2,0,1,0,0,0,2,1,0,6,3,9
282,0,0,0,0,1,1,0,2,0,1,0,1,0,6,8,14
291,0,0,1,0,6,0,0,0,0,0,1,0,0,8,3,11
292,0,0,0,0,1,0,0,0,0,1,0,0,0,2,7,9
293,0,0,0,0,2,3,0,1,0,3,0,1,0,10,5,15
301,0,0,0,1,1,0,0,0,0,0,0,1,0,3,6,9
302,0,0,0,1,0,0,0,0,1,1,0,1,0,4,3,7
303,0,0,0,1,0,0,1,0,0,1,0,0,0,3,6,9
304,0,0,0,0,3,0,0,0,0,1,0,0,1,5,7,12
311,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
312,0,0,0,1,0,0,0,1,0,1,0,0,0,3,3,6
313,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,4
314,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,4
315,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,3
316,0,0,0,1,0,1,1,0,0,2,0,1,0,6,2,8
321,0,0,0,0,0,1,2,2,2,0,0,4,0,11,0,11
322,0,0,0,0,0,0,1,0,0,2,0,1,0,4,0,4
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,2,1,1,0,0,0,0,0,1,0,5,2,7
332,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
333,0,0,0,1,0,0,0,1,0,3,0,1,0,6,6,12
334,0,0,0,1,0,0,0,1,0,4,0,1,0,7,3,10
335,0,0,0,0,0,2,0,0,2,2,0,0,0,6,2,8
336,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6
341,0,0,0,0,0,1,0,1,0,1,0,2,0,5,3,8
342,0,0,0,0,1,0,0,0,2,0,0,0,0,3,19,22
343,0,0,0,0,0,2,0,3,0,0,1,1,0,7,4,11
351,0,0,0,2,0,2,2,3,2,0,1,1,0,13,2,15
352,0,0,0,1,0,3,1,1,1,3,0,1,0,11,6,17
353,0,0,0,0,1,1,0,0,1,0,0,0,0,3,2,5
354,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,8
361,0,0,0,0,3,0,0,2,0,1,1,1,0,8,10,18
362,0,0,0,1,0,3,0,2,1,0,3,0,0,10,4,14
371,0,0,0,0,1,4,0,0,0,0,0,1,0,6,7,13
372,0,0,0,1,1,7,0,1,2,1,0,1,1,15,2,17
373,1,0,0,0,0,2,0,2,0,1,0,0,0,6,2,8
374,0,0,1,2,1,0,0,3,0,0,0,0,0,7,7,14
381,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,6
