RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
241,0,0,1,2,0,1,0,0,0,0,0,2,0,6,2,8
242,0,0,0,2,0,5,1,1,1,0,0,4,0,14,8,22
243,0,0,0,0,2,1,2,2,0,0,0,0,0,7,2,9
244,0,0,0,1,4,2,0,0,1,0,0,2,1,11,5,16
251,0,0,1,1,0,3,1,0,0,0,0,0,0,6,5,11
252,0,0,0,1,2,2,0,0,0,3,1,0,0,9,6,15
253,0,0,0,0,0,0,0,1,1,0,0,0,0,2,7,9
271,0,0,0,3,3,0,0,4,0,0,0,1,0,11,5,16
272,0,0,0,0,1,1,0,0,0,0,1,0,0,3,10,13
273,0,0,0,1,1,0,0,0,0,5,0,1,0,8,6,14
274,0,0,0,0,0,1,0,2,0,0,0,1,0,4,4,8
281,0,0,0,0,1,0,0,1,0,0,1,1,0,4,6,10
282,0,0,0,3,1,1,0,3,0,0,0,1,0,9,6,15
291,0,0,1,1,0,1,0,2,0,1,0,0,0,6,3,9
292,1,0,2,1,0,2,0,0,4,0,0,0,0,10,6,16
293,0,0,1,0,1,1,0,1,0,0,0,2,0,6,7,13
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
302,0,0,0,0,0,0,0,1,0,1,0,1,0,3,2,5
303,0,0,0,1,0,1,2,2,1,1,1,0,0,9,2,11
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
311,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
312,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,4
313,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,6
314,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,4
315,0,0,0,1,1,1,0,2,0,2,0,0,0,7,2,9
316,0,0,0,1,2,2,0,1,2,0,0,1,0,9,1,10
321,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2,5
322,0,0,0,0,0,0,0,1,2,2,0,0,0,5,1,6
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,4,0,2,0,1,0,1,0,2,0,10,4,14
332,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,5
