RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
020,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,5
021,0,0,0,0,0,0,0,1,0,0,0,2,0,3,1,4
030,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,3
031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
041,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2
042,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2
043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
044,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,4
051,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,5
052,0,0,0,0,3,2,0,0,1,2,0,1,0,9,4,13
053,0,0,0,0,0,1,0,0,1,1,0,1,0,4,9,13
061,0,0,0,0,0,3,0,0,1,1,0,2,0,7,1,8
062,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
063,0,0,0,0,0,1,0,1,0,1,1,0,1,5,1,6
064,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,5
071,0,0,0,0,2,2,2,0,0,0,0,0,0,6,2,8
072,0,0,0,0,0,3,0,0,1,0,1,3,0,8,2,10
073,0,0,0,0,1,0,2,0,0,1,0,1,0,5,1,6
074,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2
075,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,6
076,0,0,0,0,0,0,0,3,0,1,0,4,0,8,3,11
081,0,0,0,0,1,0,0,0,0,1,2,1,0,5,7,12
082,0,0,0,0,0,0,0,1,1,1,0,0,0,3,10,13
083,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,3
084,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
091,0,0,0,1,2,2,0,3,0,2,4,2,0,16,8,24
092,0,0,0,0,0,0,2,0,1,1,0,0,0,4,4,8
093,0,0,0,0,0,0,0,0,2,0,0,2,0,4,2,6
094,0,0,0,2,0,0,0,2,1,3,0,0,0,8,4,12
101,0,0,0,1,7,2,0,0,1,2,0,3,0,16,3,19
102,0,0,0,1,2,1,0,0,0,0,0,1,0,5,5,10
104,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,8
111,0,0,0,0,1,0,0,2,0,3,0,6,0,12,5,17
112,0,0,0,1,0,0,0,2,1,1,0,3,0,8,10,18
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
114,0,0,0,0,1,0,1,0,0,1,1,1,1,6,1,7
121,0,0,0,0,0,1,0,1,0,2,0,1,0,5,6,11
122,0,0,0,2,0,0,0,1,1,0,0,2,0,6,6,12
123,0,0,0,0,0,1,0,0,2,0,0,0,0,3,3,6
124,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3
131,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,3
132,0,0,0,0,0,0,0,1,0,1,1,2,0,5,0,5
133,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,4
134,0,0,0,1,0,2,0,0,0,1,0,0,0,4,1,5
141,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
142,0,0,0,0,0,2,0,2,0,0,0,1,0,5,3,8
143,0,0,0,1,0,2,1,0,1,2,0,0,0,7,0,7
144,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,4
151,0,0,0,1,0,0,0,0,0,1,1,0,0,3,8,11
152,0,0,0,0,0,0,0,2,0,2,0,3,0,7,5,12
153,0,0,0,1,0,0,0,1,0,0,0,1,0,3,10,13
161,0,0,0,4,0,2,0,1,0,4,0,5,0,16,7,23
162,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3,6
163,0,0,0,1,2,0,1,0,1,1,3,0,0,9,7,16
164,0,0,0,4,2,1,0,0,2,5,7,2,0,23,11,34
171,0,0,0,1,1,0,0,0,0,0,0,3,0,5,3,8
172,0,0,2,3,0,3,0,0,1,1,0,2,0,12,4,16
173,0,0,0,4,0,0,0,3,0,0,0,1,0,8,6,14
174,0,0,0,0,2,0,0,2,1,3,0,1,0,9,2,11
181,0,0,0,2,0,0,1,1,0,2,1,2,0,9,7,16
182,0,0,0,0,1,0,0,0,1,0,0,5,0,7,3,10
183,0,0,0,1,0,1,0,0,0,1,0,1,0,4,4,8
184,0,0,0,1,1,3,0,0,1,1,1,4,0,12,9,21
191,0,0,0,1,0,0,1,0,1,1,1,0,0,5,4,9
192,0,0,0,0,0,1,0,0,0,1,0,5,0,7,3,10
193,0,0,1,1,0,1,0,1,0,0,0,1,0,5,11,16
194,0,0,0,1,0,0,0,0,0,2,0,1,0,4,4,8
202,0,0,0,1,0,2,0,2,0,0,0,0,0,5,3,8
203,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,5
204,0,0,0,1,0,0,0,0,1,1,0,0,0,3,2,5
211,0,0,0,0,0,1,2,1,1,0,0,2,0,7,1,8
212,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3
213,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
214,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,5
215,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,5
216,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
221,0,0,0,1,1,0,0,0,1,5,0,0,0,8,2,10
222,0,0,0,0,0,1,2,1,0,3,0,2,0,9,3,12
223,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,5
224,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,5
225,0,0,0,0,0,3,0,0,0,2,0,1,0,6,0,6
226,0,0,0,0,0,0,0,1,0,2,0,1,2,6,2,8
231,0,0,0,1,0,1,0,0,1,0,2,6,0,11,5,16
232,0,0,0,0,0,4,0,1,0,0,0,2,0,7,1,8
233,0,0,0,0,1,4,0,0,0,2,1,0,0,8,4,12
234,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,5
235,0,0,0,2,0,2,1,1,0,3,0,2,0,11,7,18
241,0,0,0,0,0,1,0,0,0,0,0,2,0,3,5,8
242,0,0,0,2,0,0,0,1,0,1,0,6,0,10,10,20
243,0,0,0,0,0,0,1,1,0,1,0,0,0,3,2,5
244,0,0,0,0,0,4,3,1,1,0,0,0,0,9,1,10
251,0,0,0,1,0,3,0,0,2,0,1,3,0,10,2,12
252,0,0,1,0,0,3,0,0,0,0,0,2,0,6,1,7
253,0,0,0,0,0,1,0,0,1,0,0,2,0,4,1,5
271,0,0,0,1,0,1,0,1,0,0,1,1,0,5,4,9
272,0,0,0,2,0,2,0,1,1,1,1,0,0,8,7,15
273,0,0,0,0,0,0,0,1,0,5,0,0,0,6,5,11
274,0,0,0,0,0,1,0,1,0,1,1,0,0,4,3,7
281,0,0,0,0,0,2,0,2,1,0,1,3,0,9,8,17
282,0,0,0,0,2,3,0,4,0,0,0,4,0,13,6,19
291,0,0,0,0,1,2,1,1,1,3,0,2,0,11,0,11
292,0,0,1,1,1,0,0,0,0,0,0,1,0,4,2,6
293,0,0,0,1,0,1,0,0,2,1,1,4,0,10,7,17
301,0,0,0,3,0,0,0,2,1,0,0,1,0,7,1,8
302,0,0,0,1,2,0,0,0,0,1,0,0,0,4,5,9
303,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
304,0,0,0,1,0,0,0,0,1,2,0,0,0,4,4,8
311,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
312,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,4
313,0,0,0,2,0,0,0,1,0,1,0,0,0,4,4,8
314,0,0,0,1,2,1,0,0,0,1,0,0,0,5,2,7
315,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4
316,0,0,0,1,2,0,0,1,0,0,0,1,0,5,4,9
321,0,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4
322,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2
323,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2
331,0,0,0,0,0,2,0,0,1,1,0,1,0,5,3,8
332,0,0,0,0,2,0,1,0,0,0,1,2,0,6,2,8
333,0,0,0,1,0,2,2,0,0,3,0,2,0,10,2,12
334,0,0,0,0,0,1,0,1,0,0,0,3,0,5,0,5
335,0,0,0,0,0,0,0,3,1,1,0,0,0,5,1,6
336,0,0,0,1,0,0,1,0,0,0,1,0,0,3,11,14
341,0,0,0,1,0,3,1,0,1,1,0,2,0,9,2,11
342,0,0,0,3,0,8,2,0,0,1,0,2,0,16,9,25
343,0,0,0,0,2,1,0,0,1,1,0,3,0,8,3,11
351,0,0,0,1,0,1,0,0,0,2,0,0,0,4,7,11
352,0,0,0,1,1,2,0,1,0,3,1,0,0,9,0,9
353,0,0,0,0,0,3,0,1,0,1,0,0,0,5,2,7
354,0,0,0,0,0,1,0,4,0,1,1,2,0,9,3,12
361,0,0,0,0,0,3,0,1,1,1,1,2,0,9,4,13
362,0,0,0,0,0,2,0,1,0,0,0,3,0,6,5,11
371,0,0,0,1,0,1,0,0,0,2,1,4,0,9,4,13
372,0,0,0,1,3,2,0,1,1,0,1,1,0,10,3,13
373,0,0,0,0,0,5,0,0,0,1,0,1,0,7,3,10
374,0,0,0,0,0,2,1,0,0,0,0,7,0,10,4,14
