RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020,0,0,0,0,0,0,0,2,0,1,0,0,0,3,2,5
021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
030,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4
031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
041,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4
042,0,0,0,0,0,0,1,2,2,0,0,2,0,7,0,7
043,0,0,0,0,0,0,1,0,2,1,0,0,0,4,0,4
044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
051,0,0,0,0,1,1,0,0,0,2,0,1,0,5,1,6
052,0,0,0,1,0,1,0,2,0,1,0,0,0,5,6,11
053,0,0,0,0,0,0,0,0,0,0,1,0,1,2,14,16
061,0,0,0,2,0,0,0,1,0,0,0,1,0,4,5,9
062,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
063,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4
064,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
071,0,0,0,2,2,1,1,2,1,0,0,4,0,13,1,14
072,0,0,0,0,2,0,0,1,0,0,0,0,1,4,4,8
073,0,0,0,0,0,1,0,2,0,0,0,1,0,4,3,7
074,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
076,0,0,0,0,1,0,0,1,0,2,0,1,0,5,2,7
081,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,5
082,0,0,0,0,8,3,1,2,2,0,0,3,0,19,5,24
083,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
084,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
091,0,0,0,2,1,2,0,0,0,-1,0,1,0,5,6,11
092,0,0,0,0,0,0,0,0,1,0,1,1,0,3,6,9
093,0,0,0,0,1,0,0,0,1,1,0,1,0,4,1,5
094,0,0,0,0,0,2,1,2,1,0,0,0,0,6,2,8
101,0,0,0,0,0,0,1,2,0,1,0,1,0,5,4,9
102,0,0,0,0,1,0,0,0,0,1,1,1,0,4,4,8
104,0,0,0,1,1,0,1,0,0,0,0,0,0,3,1,4
111,0,0,0,0,1,1,1,0,0,0,1,2,0,6,7,13
112,0,0,0,2,1,1,2,0,0,2,0,1,0,9,8,17
113,0,0,0,0,0,0,1,1,0,1,0,0,0,3,2,5
114,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,4
121,0,0,0,0,0,0,1,0,0,1,0,2,0,4,7,11
122,0,0,0,1,2,0,0,0,0,1,0,2,0,6,9,15
123,0,0,0,2,0,1,1,0,0,2,0,1,0,7,2,9
124,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
131,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
132,0,0,0,0,1,3,0,1,0,0,0,2,0,7,0,7
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
141,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,6
142,0,0,0,0,0,2,0,0,1,3,0,1,0,7,1,8
143,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
144,0,0,0,1,0,2,0,0,0,0,0,1,0,4,0,4
151,0,0,0,0,0,1,0,2,1,1,0,0,0,5,3,8
152,0,0,0,0,0,1,1,1,3,2,1,1,0,10,3,13
153,0,0,0,0,0,0,0,0,0,2,1,0,0,3,5,8
161,0,0,0,1,0,0,3,2,2,4,0,3,0,15,10,25
162,0,0,0,0,0,1,0,2,0,2,1,0,0,6,2,8
163,0,0,0,3,0,1,0,0,1,6,0,1,0,12,7,19
164,0,0,0,1,1,0,2,1,0,5,2,0,0,12,6,18
171,0,0,0,1,0,0,0,0,0,1,1,0,0,3,5,8
172,0,0,0,2,0,0,0,0,0,1,1,0,0,4,1,5
173,0,0,0,1,0,0,1,0,0,0,0,0,1,3,5,8
174,0,0,0,3,1,0,3,0,0,3,0,1,0,11,4,15
181,0,0,1,2,0,2,0,0,0,0,0,0,0,5,3,8
182,0,0,0,1,0,1,0,1,0,0,0,1,0,4,7,11
183,0,0,0,2,0,0,0,0,0,2,0,0,0,4,2,6
184,0,0,0,3,0,0,1,0,0,1,0,0,0,5,4,9
191,0,0,0,2,0,0,1,0,1,0,1,0,0,5,3,8
192,0,0,0,3,0,0,0,0,2,0,0,0,0,5,7,12
193,0,0,0,1,2,0,2,1,0,0,0,3,0,9,5,14
194,0,0,0,0,0,0,1,0,0,4,1,0,0,6,3,9
202,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,3
203,0,0,0,2,5,3,0,1,0,1,0,2,0,14,9,23
204,0,0,0,0,1,0,0,1,1,0,1,2,0,6,2,8
211,0,0,0,0,0,0,0,5,0,1,0,0,0,6,1,7
212,0,0,0,0,1,0,0,4,1,1,0,0,0,7,3,10
213,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
214,0,0,0,0,1,0,2,1,1,3,0,1,0,9,9,18
215,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
216,0,0,0,1,0,2,0,0,1,0,0,1,0,5,1,6
221,0,0,0,1,1,0,0,1,0,2,1,1,0,7,11,18
222,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0
223,0,0,0,0,0,1,1,2,2,2,0,0,0,8,4,12
224,0,0,0,0,0,0,1,1,0,1,0,0,0,3,3,6
225,0,0,0,0,0,1,0,0,1,1,0,0,0,3,1,4
226,0,0,0,0,3,2,1,1,1,0,2,6,0,16,5,21
231,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,6
232,0,0,0,2,0,1,0,3,0,1,0,2,0,9,5,14
233,0,0,1,2,1,3,0,1,0,5,1,1,0,15,6,21
234,0,0,0,0,1,2,0,1,1,2,0,1,0,8,1,9
235,0,0,0,0,3,0,1,0,0,1,0,0,0,5,9,14
241,0,0,0,1,1,1,0,1,0,2,0,0,0,6,4,10
242,0,0,0,3,2,4,0,1,0,1,0,0,0,11,9,20
243,0,0,0,2,0,0,0,1,0,2,0,1,0,6,2,8
244,0,0,0,0,0,3,0,1,0,1,0,1,0,6,6,12
251,0,0,0,2,0,0,0,0,0,0,1,3,0,6,7,13
252,0,0,0,0,1,0,0,2,2,0,0,3,0,8,4,12
253,0,0,1,0,1,0,0,0,0,1,0,1,0,4,5,9
271,0,0,2,0,0,1,0,4,1,2,0,1,0,11,2,13
272,0,0,0,1,0,0,0,3,0,0,0,1,0,5,6,11
273,0,0,0,1,0,0,0,0,2,5,1,0,0,9,3,12
274,0,0,0,1,0,0,5,0,0,1,1,0,0,8,3,11
281,0,0,0,2,1,1,0,4,0,0,0,0,0,8,2,10
282,0,0,3,0,0,2,0,2,2,1,1,3,0,14,2,16
291,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,4
292,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5
293,0,0,0,0,0,3,0,2,1,1,0,1,0,8,4,12
301,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,6
302,0,0,0,1,0,0,1,0,0,0,0,1,0,3,3,6
303,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,4
304,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,6
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
312,0,0,0,1,0,1,0,1,1,0,0,0,0,4,1,5
313,0,0,0,1,1,0,0,1,0,2,0,0,0,5,5,10
314,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,6
315,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
316,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,3
321,0,0,0,1,0,0,1,0,0,0,0,2,0,4,2,6
322,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,3,8,0,0,0,0,1,0,3,0,15,5,20
332,0,0,0,0,1,1,0,0,0,1,0,2,0,5,1,6
333,0,0,0,1,0,0,0,0,0,7,1,0,0,9,3,12
334,0,0,0,0,0,0,0,0,1,3,1,3,0,8,6,14
335,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2
336,0,0,0,0,0,2,0,0,0,1,1,2,0,6,7,13
341,0,0,0,2,0,13,0,1,2,0,0,3,0,21,7,28
342,0,0,0,2,0,0,0,1,0,2,1,2,0,8,14,22
343,0,0,1,2,0,3,0,2,0,2,1,0,0,11,6,17
351,0,0,0,0,0,1,0,2,0,1,1,1,0,6,2,8
352,0,0,0,0,0,3,0,1,1,2,0,1,0,8,2,10
353,0,0,0,1,1,0,0,2,0,1,0,2,0,7,1,8
354,0,0,0,0,0,2,0,1,1,1,1,2,0,8,0,8
361,0,0,0,1,0,4,0,6,2,0,0,2,0,15,4,19
362,0,0,0,-1,1,1,0,2,2,2,1,1,0,9,7,16
371,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,4
372,0,0,1,2,0,1,1,0,0,0,3,0,0,8,11,19
373,0,0,0,1,1,0,0,1,0,0,1,0,0,4,1,5
374,0,0,0,4,1,1,0,0,0,0,0,0,0,6,0,6
381,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3,6
382,0,0,0,0,1,2,0,1,0,0,0,1,0,5,3,8
383,0,0,0,2,2,0,0,1,0,1,0,2,0,8,4,12
384,0,0,0,1,0,1,1,0,0,1,0,1,0,5,2,7
392,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,5
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
401,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4
402,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0,4
412,0,0,0,0,0,4,0,0,0,3,0,2,0,9,1,10
413,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
414,0,0,0,0,0,0,3,2,0,0,0,0,0,5,4,9
415,0,0,0,0,0,1,1,2,0,1,0,0,0,5,3,8
421,0,0,0,1,0,0,1,2,0,2,0,0,0,6,5,11
422,0,0,0,2,0,2,0,1,1,0,0,2,1,9,4,13
423,0,0,0,0,0,4,0,1,2,4,0,3,3,17,10,27
431,0,0,0,0,0,0,1,1,0,1,0,0,0,3,3,6
432,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
433,0,0,0,2,0,1,0,1,1,1,0,1,0,7,4,11
434,0,0,0,0,0,2,0,0,1,2,0,0,0,5,2,7
441,0,0,0,1,0,0,0,0,0,3,2,0,0,6,2,8
442,0,0,0,1,0,0,0,1,0,0,0,2,0,4,5,9
451,0,0,0,0,0,2,0,1,0,1,0,2,0,6,4,10
