RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
241,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,6
242,0,0,0,2,0,0,0,0,1,1,0,-1,0,3,1,4
243,0,0,0,1,0,1,0,0,0,0,0,1,0,3,3,6
244,0,0,0,0,1,5,0,0,0,1,0,1,0,8,7,15
251,0,0,0,1,0,4,0,1,1,1,0,0,0,8,2,10
252,0,0,0,1,0,1,1,0,1,0,0,3,0,7,2,9
253,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
271,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,6
272,0,0,0,0,1,1,0,5,0,2,1,2,0,12,6,18
273,0,0,0,3,0,0,0,1,0,0,0,0,0,4,11,15
274,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,4
281,0,0,0,0,0,0,1,1,1,0,1,1,1,6,4,10
282,0,0,0,0,1,1,0,0,1,0,0,0,0,3,5,8
291,0,0,0,2,0,0,0,0,0,1,0,0,0,3,4,7
292,0,0,0,0,0,0,0,0,0,2,1,1,0,4,10,14
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
302,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
303,0,0,0,1,1,0,0,0,0,0,0,1,0,3,5,8
304,0,0,0,1,2,0,0,0,0,0,0,0,0,3,7,10
311,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
313,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,5
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
315,0,0,0,0,4,1,0,1,0,0,0,0,0,6,6,12
316,0,0,0,0,1,1,0,0,1,2,0,0,1,6,4,10
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
322,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,3
323,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
331,0,0,0,1,0,1,0,0,0,4,0,2,0,8,5,13
332,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
333,0,0,0,2,0,0,0,1,2,4,0,1,0,10,0,10
334,0,0,0,0,0,2,0,3,0,0,0,1,0,6,2,8
335,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,4
336,0,0,0,0,0,1,0,0,0,0,0,1,0,2,4,6
341,0,0,0,0,0,6,1,3,2,1,0,2,0,15,6,21
342,0,0,0,0,3,3,0,1,0,1,0,1,0,9,10,19
343,0,0,0,1,1,0,2,1,1,2,0,0,0,8,2,10
351,0,0,0,2,0,4,0,3,0,0,0,1,0,10,4,14
352,0,0,0,0,1,1,0,1,0,0,0,1,0,4,5,9
353,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
354,0,0,0,0,0,1,0,0,2,1,0,0,0,4,4,8
361,0,0,0,0,2,4,0,0,0,1,0,0,0,7,9,16
362,0,0,0,0,0,0,0,1,0,2,0,0,0,3,4,7
371,0,0,0,0,4,0,0,4,0,1,0,0,0,9,6,15
372,0,0,0,3,2,0,0,1,0,3,1,0,0,10,4,14
373,0,0,0,0,4,1,0,0,0,0,0,0,0,5,3,8
374,0,0,0,0,0,3,0,3,0,0,0,0,0,6,4,10
381,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
382,0,0,0,1,2,0,0,0,0,2,0,0,0,5,3,8
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
384,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,4
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
401,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,4
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
413,0,0,0,0,1,3,0,1,0,0,0,1,0,6,4,10
414,0,0,1,0,0,0,5,3,2,2,0,3,0,16,5,21
415,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
421,0,0,0,0,0,2,1,1,0,2,0,0,0,6,1,7
422,0,0,0,0,0,2,0,2,1,2,0,0,0,7,4,11
423,0,0,0,0,1,1,0,0,1,1,0,1,0,5,5,10
431,0,0,0,0,0,2,0,0,0,1,0,0,0,3,1,4
432,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,3
433,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
434,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,4
441,0,0,0,0,0,2,1,1,0,1,0,0,0,5,4,9
442,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,4
451,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,4
452,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5
453,0,0,0,2,0,0,0,1,0,3,0,0,0,6,3,9
454,0,0,1,0,0,3,0,2,1,0,1,0,0,8,3,11
461,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2
462,0,0,0,1,1,1,0,0,0,0,0,0,0,3,6,9
463,0,0,0,1,1,0,1,0,0,0,0,0,0,3,6,9
464,0,0,0,0,4,1,0,0,0,0,0,1,0,6,0,6
470,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,4
471,0,0,0,0,0,0,0,12,0,1,0,0,0,13,5,18
472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
