RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
235,0,0,0,2,1,2,1,0,0,0,1,0,0,7,6,13
241,0,0,0,0,1,3,0,1,0,0,0,1,0,6,5,11
242,0,0,0,1,0,6,1,1,0,1,1,0,0,11,6,17
243,0,0,0,0,0,1,0,0,0,0,0,2,0,3,1,4
244,0,0,0,0,0,3,4,0,2,0,0,1,0,10,5,15
251,0,0,0,0,1,3,0,1,2,0,0,0,0,7,7,14
252,0,0,0,1,0,2,2,2,1,1,1,-1,0,9,5,14
253,0,0,0,0,0,0,0,0,0,1,1,1,0,3,5,8
271,0,0,0,0,0,1,0,0,0,1,0,0,0,2,7,9
272,0,0,1,0,0,3,0,0,1,0,1,0,0,6,4,10
273,0,0,1,0,1,0,0,1,0,4,0,0,0,7,3,10
274,0,0,0,0,0,0,0,0,1,0,0,1,1,3,4,7
281,0,0,0,2,3,2,0,1,3,0,0,0,0,11,7,18
282,0,0,0,1,1,0,0,1,0,0,1,0,0,4,13,17
291,1,0,0,0,0,0,0,0,1,2,0,1,0,5,3,8
292,0,0,0,1,0,1,0,2,0,1,0,1,0,6,7,13
294,0,0,0,1,1,1,0,1,0,0,0,0,0,4,4,8
301,0,0,0,0,1,1,1,0,1,1,0,1,0,6,5,11
302,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,6
303,0,0,1,0,1,0,0,0,0,1,0,1,0,4,3,7
304,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,3
311,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
312,0,0,0,1,1,0,0,0,0,0,1,-1,0,2,3,5
313,0,0,0,2,0,1,0,0,0,1,0,1,0,5,2,7
314,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,5
315,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,6
316,0,0,0,0,0,1,0,2,0,0,0,0,0,3,8,11
321,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
322,0,0,0,0,0,1,0,1,1,0,1,0,0,4,1,5
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,1,0,0,0,0,0,2,0,3,9,12
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
333,0,0,0,2,0,1,1,0,1,4,0,1,0,10,2,12
334,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4
335,0,0,0,0,0,2,0,1,0,0,0,1,0,4,1,5
336,1,0,0,0,0,1,0,0,0,0,1,0,0,3,4,7
341,0,0,0,2,0,0,1,0,0,1,0,3,0,7,6,13
342,0,0,0,3,0,0,0,3,2,2,1,2,0,13,6,19
343,0,0,0,0,1,1,0,0,1,1,0,1,0,5,5,10
351,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5
352,0,0,0,0,0,2,1,0,0,2,3,0,0,8,9,17
353,0,0,0,0,0,2,0,0,0,1,1,1,0,5,1,6
354,0,0,0,1,0,2,0,1,2,0,1,0,0,7,1,8
361,0,0,0,0,3,1,0,0,1,1,0,0,0,6,5,11
362,0,0,1,1,0,0,0,0,1,2,0,1,0,6,3,9
371,0,0,0,1,0,0,0,0,0,0,0,2,0,3,5,8
372,0,0,0,0,0,2,0,1,0,0,0,4,0,7,6,13
373,0,0,0,0,0,0,0,0,1,3,0,0,0,4,8,12
374,0,0,0,0,1,0,0,0,0,1,0,2,1,5,8,13
381,0,0,0,0,1,1,0,0,0,0,0,1,0,3,1,4
382,0,0,0,0,3,1,0,0,0,0,0,0,0,4,1,5
383,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,4
