RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
235,0,0,-1,0,1,2,0,3,2,3,0,3,1,14,9,23
241,0,0,0,0,1,0,0,1,1,1,0,0,0,4,3,7
242,0,0,0,0,1,4,0,2,0,1,2,6,0,16,11,27
243,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
244,0,0,0,0,2,2,3,5,2,1,0,0,0,15,4,19
251,0,0,0,0,0,2,0,2,0,1,1,1,0,7,2,9
252,0,0,0,0,0,13,1,1,0,2,0,0,0,17,4,21
253,0,0,0,0,0,2,0,0,0,0,1,0,0,3,4,7
271,0,0,0,1,0,4,0,1,0,2,2,2,0,12,8,20
272,0,0,0,3,2,3,0,3,1,0,3,4,0,19,10,29
273,0,0,0,0,0,1,0,3,1,1,1,1,0,8,3,11
274,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
282,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,9
291,0,0,0,1,4,2,0,1,0,3,0,1,0,12,6,18
292,0,0,0,2,1,4,0,0,1,3,0,1,0,12,7,19
294,0,0,0,0,1,0,0,0,-1,1,0,1,0,2,5,7
301,0,0,0,0,1,0,0,0,0,2,0,1,0,4,3,7
302,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
303,0,0,1,1,0,0,0,1,1,0,0,0,0,4,2,6
304,0,0,0,0,0,1,1,0,0,3,0,0,0,5,5,10
311,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
312,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
313,0,0,0,0,1,0,0,0,1,1,0,2,0,5,7,12
314,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
315,0,0,0,1,2,0,0,0,0,0,0,1,0,4,3,7
316,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,2,0,1,0,0,0,2,0,0,0,5,5,10
332,0,0,0,0,0,0,0,1,1,1,0,0,0,3,1,4
333,0,0,0,2,0,2,0,0,0,6,0,0,0,10,1,11
334,0,0,0,0,0,2,1,0,0,2,0,1,0,6,3,9
335,0,0,0,0,1,1,1,0,0,0,0,1,0,4,3,7
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
341,0,0,0,0,0,0,0,1,0,1,0,5,0,7,6,13
342,0,0,0,1,0,1,0,3,0,0,1,3,0,9,9,18
343,0,0,0,2,0,1,0,0,1,0,0,1,0,5,3,8
351,0,0,0,0,1,2,0,0,0,1,0,1,0,5,6,11
352,0,0,0,0,0,5,1,1,0,2,1,0,0,10,2,12
353,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,5
354,0,0,0,0,1,1,0,1,0,0,2,0,0,5,3,8
361,0,0,1,1,-1,2,0,0,1,2,0,1,0,7,5,12
362,0,0,0,1,1,2,0,1,0,0,0,0,0,5,4,9
371,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,6
372,0,0,0,0,0,4,0,2,0,0,1,0,0,7,5,12
373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
374,0,0,0,0,0,0,0,0,1,1,0,0,0,2,6,8
381,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4
382,0,0,0,0,1,0,0,1,0,1,0,0,0,3,5,8
383,0,0,0,0,1,0,0,1,1,0,0,1,0,4,0,4
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
392,0,0,0,0,2,0,0,0,1,0,0,0,0,3,8,11
393,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,3
401,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,5
402,0,0,0,0,0,1,0,0,0,1,0,1,0,3,2,5
403,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
411,0,0,0,1,3,2,0,0,0,0,0,1,0,7,2,9
412,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3
413,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,6
414,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,4
415,0,0,0,0,0,0,0,3,1,0,0,0,0,4,2,6
421,0,0,1,0,0,3,1,0,0,0,1,2,1,9,10,19
422,2,0,0,1,2,1,0,1,0,2,0,1,0,10,1,11
423,0,0,0,0,0,1,0,1,2,1,0,4,0,9,3,12
431,0,0,0,0,0,3,0,1,0,1,1,0,0,6,0,6
432,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
433,0,0,0,2,0,3,0,3,1,1,0,0,0,10,3,13
434,0,0,0,0,0,2,0,0,0,2,0,2,0,6,1,7
441,0,0,0,0,0,0,0,2,1,0,0,1,0,4,1,5
442,0,0,0,0,0,1,1,2,1,1,0,1,0,7,0,7
451,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,7
452,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
453,0,0,0,0,0,2,0,2,0,1,0,3,0,8,3,11
454,0,0,0,1,1,0,1,1,0,0,0,1,0,5,2,7
461,0,0,0,0,0,1,0,0,0,0,0,2,0,3,1,4
462,0,0,0,0,6,1,0,1,0,2,0,1,0,11,6,17
463,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,6
464,0,0,0,0,2,3,1,0,0,0,1,0,0,7,3,10
470,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
471,0,0,0,0,0,0,1,0,1,0,1,2,0,5,3,8
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
481,0,0,0,1,2,0,3,1,0,3,0,1,0,11,3,14
482,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,4
483,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,3
492,0,0,0,0,0,2,0,1,0,1,1,0,0,5,0,5
493,0,0,0,0,0,1,0,2,0,0,2,0,0,5,3,8
501,0,0,0,3,0,2,1,2,0,6,1,0,0,15,6,21
502,0,0,0,1,0,1,0,1,0,2,0,0,0,5,7,12
503,0,0,0,0,0,4,0,1,1,0,0,1,0,7,3,10
511,0,0,0,0,1,2,0,4,1,1,0,1,0,10,3,13
512,0,0,0,0,0,0,1,4,1,2,0,0,0,8,6,14
521,0,0,0,0,0,3,0,0,0,0,0,2,0,5,7,12
522,0,0,0,0,0,1,0,0,1,1,0,1,0,4,4,8
523,0,0,0,0,1,0,3,0,0,1,0,2,0,7,10,17
524,0,0,0,1,0,4,0,1,0,0,0,0,0,6,13,19
531,0,0,0,0,0,3,0,1,0,1,0,0,0,5,1,6
532,0,0,0,0,1,1,0,5,1,3,0,0,0,11,4,15
533,0,0,0,2,0,0,1,2,2,5,0,2,0,14,5,19
534,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
541,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,4
542,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
543,0,0,0,0,1,1,0,1,0,1,0,0,0,4,3,7
544,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
545,0,0,0,0,1,2,0,2,1,0,0,1,0,7,2,9
546,0,0,0,0,0,1,0,0,2,1,0,0,0,4,2,6
551,0,0,0,0,1,0,2,3,0,1,0,0,0,7,1,8
552,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3
553,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3
