RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
235,0,0,0,2,3,7,1,0,0,1,0,4,2,20,11,31
241,0,0,0,0,0,0,0,2,0,0,0,2,0,4,5,9
242,0,0,1,0,1,0,0,1,0,2,0,3,1,9,6,15
243,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,5
244,0,0,1,0,0,2,3,1,0,1,0,0,0,8,8,16
251,0,0,0,1,2,3,0,1,1,0,0,1,0,9,6,15
252,0,0,0,1,1,0,0,1,0,0,0,2,0,5,3,8
253,0,0,0,1,0,1,1,0,1,0,0,2,0,6,2,8
271,0,0,0,1,0,2,0,0,1,1,1,0,0,6,10,16
272,0,0,0,2,1,2,0,0,0,2,0,2,0,9,3,12
273,0,0,0,1,0,1,0,0,0,0,0,1,2,5,8,13
274,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,4
281,0,0,-1,0,2,1,0,1,1,1,1,2,0,8,9,17
282,0,0,0,0,1,3,0,2,0,1,1,1,0,9,10,19
291,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,5
292,0,0,0,0,2,0,0,0,0,3,0,1,0,6,6,12
294,0,0,0,0,0,2,0,1,1,1,0,1,0,6,7,13
301,0,0,1,0,1,0,0,0,0,1,0,0,0,3,1,4
302,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,4
303,0,0,0,0,1,0,0,0,0,2,0,0,0,3,5,8
304,0,0,0,1,0,0,0,0,0,1,0,0,0,2,7,9
311,0,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4
312,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3
313,0,0,0,1,0,0,0,0,1,1,0,0,0,3,2,5
314,0,0,0,0,0,0,0,0,0,1,0,2,0,3,4,7
315,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
316,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,8
321,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
322,0,0,0,0,0,1,1,0,0,2,0,0,0,4,1,5
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,2,0,0,4,0,0,0,1,0,7,6,13
332,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
333,0,0,0,2,0,1,0,0,0,2,0,1,0,6,7,13
334,0,0,0,0,0,1,0,1,1,1,0,1,0,5,1,6
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
336,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,4
341,0,0,0,0,1,6,0,0,1,0,0,11,2,21,5,26
342,0,0,0,1,5,3,0,0,0,2,1,4,0,16,14,30
343,0,0,0,0,0,1,0,4,0,0,1,3,0,9,6,15
351,0,0,0,0,3,0,0,0,0,1,0,1,0,5,8,13
352,0,0,0,0,2,1,0,1,0,6,0,2,0,12,1,13
353,0,0,0,1,0,2,0,0,1,2,0,1,0,7,4,11
