RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
235,0,0,0,0,1,0,0,1,0,1,0,3,0,6,6,12
241,0,0,0,1,0,5,0,2,1,1,1,1,0,12,4,16
242,0,0,0,1,0,6,0,1,4,5,1,4,0,22,4,26
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
244,0,0,0,0,0,1,5,4,1,0,0,2,0,13,2,15
251,0,0,0,2,0,2,0,0,1,1,1,1,1,9,6,15
252,0,0,0,1,1,7,1,0,0,1,0,1,0,12,2,14
253,0,0,0,0,1,1,0,2,0,0,0,0,0,4,4,8
271,0,0,0,1,0,1,0,0,1,1,1,1,1,7,2,9
272,0,0,1,2,0,3,0,1,0,5,0,2,0,14,7,21
273,0,0,0,0,0,0,2,0,2,1,1,0,0,6,4,10
274,0,0,0,1,0,0,0,1,1,0,0,0,0,3,3,6
281,0,0,1,0,0,1,0,1,0,1,0,0,0,4,5,9
282,0,0,0,1,4,0,0,0,1,1,1,2,1,11,4,15
291,0,0,0,0,1,0,0,0,0,2,0,2,0,5,7,12
292,0,0,0,0,1,1,1,1,0,4,0,2,0,10,11,21
294,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,8
301,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,7
302,0,0,0,0,1,1,1,0,1,0,0,0,0,4,5,9
303,0,0,0,1,1,0,0,0,0,0,0,0,0,2,6,8
304,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,4
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,1,1,1,0,0,0,0,0,1,0,4,1,5
313,0,0,0,1,3,1,0,0,0,1,0,0,0,6,1,7
314,0,0,0,0,0,2,0,0,0,2,0,1,0,5,2,7
315,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,3
316,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,8
321,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,1,0,3,0,0,1,2,0,3,0,10,3,13
332,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
333,0,0,0,1,0,0,3,1,3,8,1,1,0,18,4,22
334,0,0,0,1,0,2,1,3,1,2,0,2,0,12,2,14
335,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4,8
336,0,0,0,1,0,0,0,0,0,2,0,1,0,4,5,9
341,0,0,0,1,0,0,0,3,2,1,0,2,0,9,3,12
342,0,0,0,1,2,3,0,0,1,2,0,1,0,10,7,17
343,0,0,0,0,1,2,0,0,3,1,0,4,0,11,6,17
351,0,0,0,0,0,1,0,1,0,2,1,1,0,6,4,10
352,0,0,0,0,1,5,0,3,1,3,2,2,0,17,7,24
353,0,0,0,0,0,4,0,1,1,0,0,1,0,7,3,10
354,0,0,0,0,1,0,0,0,1,1,0,0,0,3,1,4
361,1,0,0,0,4,1,0,0,0,0,0,0,0,6,2,8
362,0,0,0,0,1,1,0,2,1,0,0,1,0,6,4,10
