RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
030,0,0,0,0,0,0,2,0,0,1,0,0,0,3,2,5
031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
041,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3
042,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
043,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0
044,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
051,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
052,0,0,0,0,1,1,0,0,0,1,0,2,0,5,5,10
053,0,0,0,0,2,0,3,0,3,2,1,1,0,12,3,15
061,0,0,0,0,0,1,0,1,1,1,0,0,0,4,1,5
062,0,0,0,0,0,0,0,1,0,1,0,1,0,3,4,7
063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
064,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,6
071,2,0,0,1,0,1,0,0,0,0,0,2,0,6,3,9
072,0,0,0,0,1,0,0,1,0,1,0,3,0,6,3,9
073,0,0,0,0,0,2,0,0,0,1,0,2,0,5,0,5
074,0,0,0,0,4,1,0,1,0,0,0,1,0,7,2,9
075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
076,0,0,0,0,1,2,0,1,3,2,0,1,0,10,1,11
081,0,0,1,0,0,0,0,0,1,1,1,0,0,4,5,9
082,0,0,1,0,0,9,1,12,3,0,4,5,0,35,7,42
083,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,4
084,0,0,0,0,0,1,0,0,0,0,0,3,0,4,1,5
085,0,0,0,0,0,0,0,0,1,0,1,1,0,3,2,5
