RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
354,0,0,0,0,4,2,0,0,2,1,0,0,0,9,2,11
361,0,0,0,1,0,2,0,0,0,3,0,1,0,7,10,17
362,0,0,0,0,5,3,0,0,0,1,0,2,0,11,5,16
371,0,0,0,1,1,2,0,0,0,0,0,1,0,5,1,6
372,0,0,0,0,0,1,0,1,0,0,0,4,0,6,6,12
373,0,0,0,0,1,0,0,3,0,3,0,0,0,7,2,9
374,0,0,0,2,0,0,0,0,1,0,0,1,0,4,7,11
381,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,7
382,0,0,0,0,3,0,0,0,1,0,1,1,0,6,7,13
383,0,0,0,0,0,1,0,0,1,0,0,0,0,2,7,9
384,0,0,0,0,0,1,1,0,0,0,1,0,0,3,4,7
392,0,0,0,0,3,0,0,0,0,1,0,0,0,4,1,5
393,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
401,0,0,0,0,0,1,0,7,1,0,0,0,0,9,2,11
402,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,4
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,1,1,1,0,1,0,0,0,0,0,4,3,7
412,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3
413,0,0,0,0,4,2,0,1,0,0,0,2,0,9,1,10
414,0,0,0,0,1,1,0,17,0,1,0,2,0,22,5,27
415,0,0,0,0,0,1,1,3,0,0,0,0,0,5,1,6
421,0,0,0,1,0,1,0,0,1,0,0,1,0,4,1,5
422,0,0,0,0,2,1,1,1,0,3,0,1,0,9,6,15
423,0,0,0,0,0,1,0,2,0,1,0,2,0,6,7,13
431,0,0,0,0,4,0,0,0,0,0,0,1,0,5,3,8
432,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2
433,0,0,0,0,0,0,0,0,1,2,1,0,0,4,3,7
434,0,0,0,0,0,4,0,0,1,0,0,0,0,5,0,5
441,0,0,0,1,0,1,0,0,0,2,1,1,0,6,1,7
442,0,0,0,1,1,2,0,1,0,3,0,1,0,9,1,10
451,0,0,0,1,0,1,0,0,0,1,1,1,0,5,4,9
452,0,0,0,0,0,1,0,2,0,0,0,1,0,4,2,6
453,0,0,0,1,1,2,0,1,0,1,0,0,0,6,2,8
454,0,0,0,0,4,0,0,1,0,0,1,1,1,8,8,16
461,0,0,0,0,0,0,1,0,0,1,1,0,0,3,4,7
462,0,0,0,0,2,0,0,0,0,0,0,2,0,4,5,9
463,1,0,0,1,1,0,0,0,0,0,1,0,0,4,3,7
464,0,0,0,0,0,0,1,0,0,1,0,1,0,3,6,9
470,0,0,0,0,0,0,3,1,0,0,0,1,0,5,1,6
471,0,0,0,0,0,0,0,7,0,0,0,0,0,7,2,9
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
473,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,1,0,0,2,2,0,3,0,2,0,10,1,11
482,0,0,0,0,0,0,0,1,0,0,0,2,0,3,6,9
483,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,3
491,0,0,0,1,1,2,0,0,1,2,1,2,0,10,5,15
493,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,3
501,0,0,0,1,1,0,0,1,0,5,0,2,0,10,9,19
502,0,0,0,0,0,0,0,4,1,2,0,0,0,7,4,11
503,1,0,0,0,0,0,0,1,0,1,0,0,0,3,5,8
511,0,0,0,0,1,1,0,3,0,2,1,0,0,8,10,18
512,0,0,0,0,0,0,0,1,0,2,0,1,0,4,5,9
521,0,0,0,2,1,0,0,4,3,2,0,0,0,12,10,22
522,0,0,0,2,2,0,0,0,0,2,0,4,0,10,5,15
523,0,0,0,1,0,2,2,2,1,2,0,2,0,12,7,19
524,0,0,0,0,5,0,0,4,1,0,0,1,0,11,14,25
531,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,3
532,0,0,0,0,3,2,1,2,2,0,1,0,0,11,5,16
533,0,0,0,0,1,3,1,0,1,0,1,1,0,8,0,8
534,0,0,0,0,0,0,0,1,1,0,0,2,0,4,0,4
541,0,0,0,0,0,0,0,1,1,0,0,1,0,3,2,5
542,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,4
543,0,0,0,0,0,0,0,1,0,0,0,3,0,4,2,6
544,0,0,0,1,0,1,0,0,0,2,0,1,0,5,2,7
545,0,0,0,0,0,0,0,0,0,1,0,3,0,4,3,7
546,0,0,0,0,2,0,1,0,0,3,0,1,0,7,2,9
551,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
552,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,0,0,0,1,0,1,0,2,0,1,0,0,0,5,4,9
561,0,0,0,0,0,1,0,5,0,0,0,1,0,7,1,8
562,0,0,0,0,0,1,1,1,2,3,0,-1,0,7,7,14
563,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
571,0,0,0,0,0,0,1,0,0,0,3,3,0,7,4,11
572,0,0,0,0,0,3,0,2,0,2,4,0,0,11,3,14
581,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3
582,0,0,0,0,0,0,0,2,1,1,0,0,0,4,1,5
583,0,0,0,0,0,0,0,0,0,3,1,3,1,8,5,13
584,0,0,0,0,0,0,0,0,1,1,1,0,0,3,2,5
591,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
601,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,4
602,0,0,0,0,1,0,0,4,1,1,0,0,0,7,5,12
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
604,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
610,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,6
621,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0
622,0,0,0,0,0,0,0,0,1,0,0,1,0,2,8,10
623,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
631,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
632,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4
633,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
634,0,0,0,0,0,3,2,1,1,1,1,1,0,10,1,11
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,0,0,0,0,0,2,0,1,0,0,0,0,0,3,2,5
642,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,3
643,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
644,0,0,0,0,0,0,0,2,1,2,0,1,0,6,4,10
645,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
651,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
652,0,0,0,0,0,0,0,2,0,1,0,0,0,3,5,8
653,0,0,0,0,0,2,0,0,1,4,1,0,0,8,2,10
654,0,0,0,0,0,3,1,0,1,4,0,0,0,9,5,14
655,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,8
661,0,0,0,0,0,0,0,2,0,0,0,1,0,3,1,4
662,0,0,0,0,0,0,2,1,0,1,0,0,0,4,4,8
663,0,0,0,1,0,0,0,1,2,0,0,1,0,5,2,7
664,0,0,0,0,0,2,0,1,1,0,0,2,0,6,4,10
665,0,0,0,0,1,1,0,1,1,1,0,0,0,5,1,6
671,0,0,0,0,0,0,0,1,0,2,0,0,0,3,2,5
672,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
674,0,0,0,0,0,0,01,0,0,0,0,0,0,01,02,03
675,0,0,0,0,0,0,0,0,01,0,02,01,0,04,00,04
676,0,0,0,0,0,0,0,0,0,0,0,01,0,01,00,01
681,0,0,0,0,0,0,0,03,0,0,0,0,0,03,02,05
682,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
683,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
684,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
685,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
686,0,0,0,0,0,01,0,0,0,0,0,0,0,01,01,02
687,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
688,0,0,0,0,0,0,0,01,0,01,0,0,0,02,00,02
689,0,0,0,0,0,0,0,0,0,01,0,0,0,01,02,03
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,01,01
692,0,0,0,0,0,01,01,0,01,01,01,01,0,06,03,09
693,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
694,0,0,0,0,0,0,0,01,0,0,0,0,0,01,00,01
695,0,0,0,0,0,0,02,03,0,03,01,01,0,010,03,013
800,0,0,01,0,0,01,01,0,0,0,0,0,0,03,09,012
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,0,0,0,0,0,0,0,0,01,01,05,06
