RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
010,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
020,0,0,0,0,1,1,1,1,0,0,0,0,0,4,4,8
021,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,3
030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
041,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
044,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,3
045,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,5
051,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
052,0,0,0,0,0,1,0,0,1,1,0,0,0,3,3,6
053,0,0,0,1,1,0,0,0,1,0,0,0,0,3,13,16
061,0,0,0,0,4,1,0,0,0,0,0,0,0,5,6,11
062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
063,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
064,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
071,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,4
072,0,0,0,0,0,1,0,0,0,1,0,0,0,2,5,7
073,0,0,0,0,0,0,0,0,0,1,0,3,0,4,5,9
074,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
075,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,5
076,0,0,0,1,0,1,0,0,1,1,0,0,0,4,3,7
081,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,7
082,0,0,0,0,1,3,0,2,2,2,2,2,0,14,10,24
083,0,0,0,0,0,0,0,2,1,1,0,1,0,5,2,7
084,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
085,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,6
091,0,0,1,1,1,2,0,1,2,2,1,2,0,13,7,20
092,0,0,0,1,0,1,0,1,2,2,1,3,0,11,5,16
