RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
144,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3
151,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4
152,0,0,0,1,0,2,1,1,2,3,0,0,0,10,2,12
153,0,0,0,0,0,0,1,0,1,2,0,0,0,4,6,10
161,0,0,0,0,1,2,2,1,1,3,2,0,0,12,7,19
162,0,0,0,0,0,0,0,1,1,1,1,0,0,4,6,10
163,0,0,0,1,0,0,1,0,1,4,0,0,0,7,5,12
164,0,0,0,2,0,3,6,0,2,6,2,1,0,22,4,26
171,0,0,0,4,0,0,1,0,1,1,0,1,0,8,6,14
172,0,0,0,0,2,2,0,0,1,0,0,0,0,5,6,11
173,0,0,0,1,0,0,0,2,0,1,0,3,0,7,4,11
174,0,0,0,1,0,1,0,1,2,4,0,2,0,11,3,14
181,0,0,0,1,0,0,0,1,1,0,0,0,0,3,6,9
182,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
183,0,0,0,0,0,0,0,0,0,1,0,1,0,2,6,8
184,0,0,0,1,1,1,0,0,0,0,0,2,0,5,7,12
191,0,0,1,1,0,0,0,0,0,0,0,2,0,4,1,5
192,0,0,0,1,0,0,0,1,0,2,0,0,0,4,4,8
193,0,0,0,2,2,0,1,0,0,0,0,2,0,7,4,11
194,0,0,0,0,0,1,1,1,0,0,0,1,1,5,2,7
202,0,0,0,1,0,1,2,0,0,1,0,0,0,5,1,6
203,0,0,0,1,0,1,0,1,1,0,0,1,1,6,6,12
204,0,0,0,0,1,2,0,0,0,2,0,0,0,5,1,6
211,0,0,0,0,0,1,0,1,0,2,0,1,0,5,1,6
212,0,0,0,0,0,0,0,1,0,0,0,2,0,3,3,6
213,0,0,0,0,0,0,2,0,0,2,0,1,0,5,0,5
214,0,0,0,2,0,0,1,0,0,5,0,0,0,8,2,10
215,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
216,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3
221,0,0,0,0,0,1,0,1,0,0,0,4,0,6,4,10
222,0,0,0,1,0,1,1,0,0,0,0,0,0,3,1,4
223,0,0,0,0,0,2,1,1,0,4,0,1,0,9,3,12
224,0,0,0,0,0,2,1,1,0,1,0,1,0,6,1,7
225,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,4
226,0,0,0,1,2,0,1,2,0,0,0,3,0,9,1,10
231,0,0,0,0,5,9,3,1,0,3,0,0,0,21,5,26
232,0,0,0,2,0,1,0,0,0,2,0,1,0,6,5,11
233,0,0,1,1,0,2,0,1,0,1,0,3,0,9,3,12
234,0,0,0,1,0,1,0,2,0,3,0,1,0,8,4,12
235,0,0,0,1,2,8,0,2,0,4,0,2,0,19,5,24
241,1,0,0,1,0,4,1,0,0,1,0,2,0,10,4,14
242,0,0,0,0,0,7,0,2,0,1,0,1,0,11,4,15
243,0,0,0,0,0,2,0,1,0,0,0,1,0,4,5,9
244,0,0,0,0,0,2,10,0,0,1,0,3,0,16,3,19
251,0,0,0,1,0,1,0,3,0,0,0,1,0,6,3,9
252,0,0,0,1,2,1,0,1,0,0,0,4,0,9,2,11
253,0,0,0,0,1,0,1,1,1,1,1,1,0,7,3,10
271,0,0,0,1,0,4,1,1,0,1,1,4,0,13,4,17
272,0,0,0,0,1,3,1,4,0,0,1,1,0,11,3,14
273,0,0,0,2,0,0,0,1,0,3,0,-1,0,5,5,10
274,0,0,0,0,0,4,0,1,0,2,1,1,0,9,3,12
281,0,0,0,2,0,2,0,1,0,1,0,0,0,6,4,10
282,0,0,0,0,1,2,0,3,0,3,0,1,0,10,4,14
291,0,0,1,0,0,2,0,2,0,2,0,0,0,7,2,9
292,0,0,0,0,1,1,1,0,0,4,0,2,0,9,6,15
293,0,0,0,0,0,1,0,1,0,0,0,1,0,3,11,14
301,0,0,0,1,1,1,2,0,0,2,0,1,0,8,7,15
302,0,0,0,0,0,1,0,0,2,0,0,0,0,3,3,6
303,0,0,0,1,4,0,0,2,0,2,0,0,0,9,1,10
304,0,0,0,0,0,0,1,0,1,0,0,0,0,2,5,7
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
312,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
313,0,0,0,2,0,1,0,0,0,0,0,0,0,3,2,5
314,0,0,0,1,3,1,0,0,0,0,1,1,0,7,2,9
315,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3
316,0,0,0,1,3,1,0,0,0,1,0,0,0,6,2,8
321,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3
322,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,3,1,2,1,1,0,2,0,10,4,14
332,0,0,0,0,0,0,0,2,0,0,1,1,0,4,2,6
333,0,0,0,0,0,1,0,2,0,2,0,0,0,5,3,8
334,0,0,0,0,0,1,0,0,1,0,0,3,0,5,1,6
335,0,0,0,0,0,0,0,2,0,2,0,1,0,5,1,6
336,0,0,0,0,0,1,0,0,0,1,0,3,0,5,9,14
341,0,0,0,0,0,3,0,0,0,0,0,7,0,10,4,14
342,0,0,0,1,1,3,0,4,0,3,0,2,1,15,14,29
343,0,0,0,2,2,5,0,0,0,2,0,4,0,15,10,25
351,0,0,0,1,1,6,1,1,0,3,2,1,0,16,1,17
352,0,0,0,1,0,2,1,1,0,1,1,4,0,11,3,14
353,0,0,0,1,0,1,0,0,1,0,0,1,0,4,1,5
354,0,0,0,0,0,4,0,0,2,1,0,2,0,9,3,12
361,0,0,0,0,2,3,0,1,1,0,0,0,1,8,8,16
362,0,0,0,1,0,3,1,1,0,0,0,1,0,7,5,12
371,1,0,1,0,0,1,0,0,0,0,0,3,0,6,5,11
372,0,0,0,2,1,2,0,1,1,2,0,0,0,9,5,14
373,0,0,1,1,0,3,0,0,1,0,0,1,0,7,4,11
374,0,0,0,1,1,0,0,1,0,0,0,0,0,3,5,8
381,0,0,0,1,0,1,1,0,0,0,0,2,0,5,2,7
382,0,0,0,0,1,0,0,0,1,0,0,1,0,3,6,9
383,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,6
384,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
392,1,0,0,2,0,0,2,0,0,0,0,0,0,5,2,7
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,6
402,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,4
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,2,3,1,0,0,1,0,3,0,10,2,12
412,0,0,0,0,0,2,0,1,0,2,0,3,0,8,1,9
413,0,0,1,0,0,2,0,1,2,2,0,2,0,10,1,11
414,0,0,0,0,0,4,3,1,1,2,0,1,0,12,3,15
415,0,0,0,0,0,3,2,3,0,2,0,2,0,12,5,17
421,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,8
422,0,0,0,0,2,3,0,2,0,1,0,4,0,12,5,17
423,0,0,0,0,1,8,0,0,1,3,0,2,0,15,3,18
431,0,0,0,0,0,2,0,1,0,0,0,1,0,4,0,4
432,0,0,0,0,0,2,0,0,0,0,1,0,0,3,1,4
433,0,0,0,0,0,0,1,0,0,0,1,0,2,4,2,6
434,0,0,0,0,0,4,0,1,1,1,1,1,0,9,0,9
441,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,5
442,0,0,0,0,0,1,0,2,0,0,0,1,0,4,1,5
451,0,0,0,0,0,4,0,0,0,1,0,1,0,6,4,10
452,0,0,0,0,0,0,0,1,0,1,0,2,0,4,0,4
453,0,0,0,0,0,0,2,1,0,0,0,1,1,5,2,7
454,0,0,0,1,0,3,0,1,1,0,0,2,0,8,5,13
461,0,0,0,0,0,2,1,0,0,0,0,0,0,3,4,7
462,0,0,0,0,1,3,0,0,0,2,0,0,0,6,2,8
463,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,6
464,0,0,0,0,0,2,0,1,0,1,0,1,0,5,3,8
470,0,0,0,0,1,0,0,2,0,0,0,-1,0,2,0,2
471,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,1,0,2,1,0,3,0,7,0,7
482,0,0,0,0,0,1,0,1,1,2,0,2,0,7,7,14
483,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,3
491,0,0,0,0,0,3,0,3,0,1,0,4,0,11,3,14
493,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3
501,0,0,0,1,0,4,0,1,0,3,1,3,0,13,7,20
502,0,0,0,1,0,6,0,1,0,0,0,0,0,8,2,10
503,0,0,0,0,0,1,2,0,1,0,1,1,0,6,3,9
511,0,0,1,1,1,4,0,0,0,2,0,2,1,12,6,18
512,0,0,0,0,0,0,0,0,0,1,2,1,0,4,5,9
521,0,0,0,1,0,3,0,2,2,1,0,1,0,10,8,18
522,0,0,0,0,0,3,0,1,1,1,0,1,0,7,3,10
523,0,0,0,0,0,1,0,2,0,1,0,3,0,7,3,10
524,0,0,0,2,0,3,0,0,0,2,0,2,0,9,6,15
531,0,0,0,0,0,4,0,0,1,1,1,0,0,7,0,7
532,0,0,0,0,0,4,0,1,0,1,4,1,0,11,4,15
533,0,0,0,0,0,3,0,2,0,0,1,2,0,8,3,11
534,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,3
541,0,0,0,0,0,4,0,2,1,0,0,2,0,9,1,10
542,0,0,0,0,0,3,0,0,0,0,1,0,0,4,1,5
543,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
544,0,0,0,1,0,2,0,1,0,0,0,0,0,4,2,6
545,0,0,0,0,0,3,0,1,1,1,0,1,0,7,5,12
546,0,0,1,0,0,2,0,2,1,0,0,1,0,7,4,11
551,0,0,0,0,0,3,1,1,2,0,0,0,0,7,3,10
552,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,5
553,0,0,0,0,0,4,1,0,1,1,0,0,0,7,1,8
554,0,0,0,1,0,3,0,1,1,0,0,1,0,7,1,8
561,0,0,0,0,0,2,0,4,0,0,0,3,0,9,2,11
562,0,0,0,0,1,5,1,2,1,3,0,1,0,14,4,18
563,0,0,0,0,1,2,0,3,0,2,0,0,0,8,1,9
571,0,0,0,0,0,1,0,0,0,1,0,1,0,3,5,8
572,0,0,0,0,0,7,0,3,2,4,0,1,0,17,5,22
581,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,3
582,0,0,0,0,0,1,0,0,0,1,0,1,0,3,1,4
583,0,0,0,0,0,2,1,1,0,3,0,0,0,7,2,9
584,0,0,0,0,0,1,0,0,1,2,0,0,0,4,1,5
591,0,0,0,0,0,2,0,2,0,1,0,1,0,6,3,9
592,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
593,0,0,0,0,0,2,0,0,0,1,0,0,0,3,2,5
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
602,0,0,0,0,0,3,0,1,3,0,0,0,0,7,2,9
603,0,0,0,0,2,1,0,1,1,1,1,0,0,7,4,11
604,0,0,0,1,0,0,0,1,0,1,0,2,0,5,1,6
610,0,0,0,0,0,1,0,1,1,1,1,0,0,5,1,6
621,0,0,0,0,0,1,1,4,2,6,1,1,0,16,3,19
622,0,0,0,0,0,1,1,1,0,4,0,0,0,7,5,12
623,0,0,0,0,1,1,0,1,0,2,0,1,0,6,2,8
624,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,4
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3
632,0,0,0,0,0,2,0,1,0,0,1,2,0,6,0,6
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
634,0,0,0,0,0,2,3,3,1,4,0,2,0,15,5,20
635,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
636,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
641,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,4
642,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,5
643,0,0,0,2,0,1,0,1,0,0,0,1,0,5,0,5
644,0,0,0,0,1,0,0,0,1,1,0,3,0,6,7,13
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
651,0,0,0,0,0,0,0,1,1,1,0,1,0,4,9,13
652,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4
653,0,0,0,0,0,0,0,6,1,3,0,4,0,14,6,20
654,0,0,1,0,0,0,0,2,1,0,1,2,0,7,4,11
655,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
661,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,3
662,0,0,0,0,1,1,2,3,0,3,0,0,0,10,0,10
663,0,0,0,0,2,1,0,1,0,0,0,0,0,4,4,8
664,0,0,0,1,0,0,0,3,0,1,0,0,0,5,3,8
665,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
671,0,0,0,0,0,2,0,1,1,0,0,1,0,5,0,5
672,0,0,0,0,0,2,0,5,1,0,0,1,0,9,2,11
674,0,0,0,0,0,01,01,0,0,0,0,01,0,03,00,03
675,0,0,0,0,0,0,0,0,0,0,0,01,0,01,00,01
676,0,0,0,0,0,0,01,02,01,0,0,01,0,05,00,05
681,0,0,0,0,0,0,0,02,01,0,0,0,0,03,00,03
682,0,0,0,0,0,02,0,0,0,01,0,0,0,03,02,05
683,0,0,0,0,0,0,0,02,0,01,0,0,0,03,01,04
684,0,0,0,0,0,0,0,0,0,01,0,0,0,01,01,02
685,0,0,0,0,0,0,0,0,01,01,0,0,0,02,00,02
686,0,0,0,0,0,0,0,01,0,02,0,0,0,03,00,03
687,0,0,0,0,0,0,0,0,01,01,0,0,0,02,00,02
688,0,0,0,0,0,0,0,0,0,01,0,0,0,01,00,01
689,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
691,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
692,0,0,0,0,0,03,0,03,01,09,0,01,0,017,02,019
693,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
694,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
695,0,0,0,0,0,0,02,02,03,06,01,01,0,015,04,019
800,0,0,0,0,01,0,0,0,0,0,0,0,0,01,06,07
801,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
821,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
822,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
823,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
824,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
825,0,0,0,0,0,0,0,0,0,0,0,0,0,00,02,02
962,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,00
Unk,0,0,0,0,01,0,0,0,01,0,01,0,0,03,04,07
