RD,MURDER,MANSLTR,FORCED_RAPE,ROBBERY,AGGRAV_ASSAULT,BURGLARY_RES,BURGLARY_COM,AUTO_BURG,GRAND_THEFT,PETTY_THEFT,BIKE_THEFT,AUTO_THEFT,ARSON,TOTAL_PART1,TOTAL_PART2,GRAND_TOTAL
241,0,0,1,1,1,0,0,2,0,1,0,3,0,9,0,9
242,0,0,1,0,1,4,0,1,0,2,0,6,0,15,8,23
243,0,0,0,2,0,1,0,1,1,0,1,2,0,8,4,12
244,0,0,0,0,3,0,2,5,0,1,0,3,0,14,2,16
251,0,0,0,0,0,2,0,0,0,1,1,1,0,5,7,12
252,0,0,0,0,0,1,0,3,0,2,0,2,0,8,4,12
253,0,0,0,3,0,0,4,3,2,1,0,0,0,13,4,17
271,0,0,0,0,0,2,0,1,0,2,0,3,0,8,6,14
272,0,0,0,0,0,3,0,2,1,2,2,1,0,11,10,21
273,0,0,0,0,2,0,0,2,0,2,1,0,0,7,9,16
274,0,0,0,1,2,0,0,0,0,0,1,0,0,4,6,10
281,0,0,0,1,1,1,0,1,1,2,0,1,0,8,9,17
282,0,0,0,0,0,0,0,0,0,3,0,1,0,4,5,9
291,0,0,0,1,2,0,0,0,0,1,0,3,0,7,3,10
292,0,0,0,0,1,0,0,1,1,0,0,1,0,4,8,12
293,0,0,1,1,0,0,0,0,0,2,1,2,0,7,5,12
301,0,0,0,0,4,2,0,1,0,2,0,0,0,9,5,14
302,0,0,0,2,0,0,0,1,0,0,0,0,0,3,1,4
303,0,0,0,0,1,1,0,0,0,0,0,0,0,2,5,7
304,0,0,0,1,0,0,0,0,0,1,0,0,0,2,9,11
311,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
312,0,0,0,0,0,2,0,0,0,1,0,0,1,4,4,8
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
314,0,0,0,0,1,1,0,0,0,2,0,1,0,5,5,10
315,0,0,0,0,1,1,0,0,1,0,0,0,0,3,2,5
